date;ili_cases;resp_admissions;otc_sales_index;flu_vaccine_campaign;holiday;day_of_week;month;year;trend
2022-01-27;17602;95865;457016;0;0;Thursday;1;2022;17,15467929850356
2022-01-28;17761;97146;462022;0;0;Friday;1;2022;17,15341576528814
2022-01-29;17957;78589;466112;0;0;Saturday;1;2022;17,13909500952837
2022-01-30;18129;79595;471436;0;0;Sunday;1;2022;17,14170439362525
2022-01-31;18336;100645;476420;0;0;Monday;1;2022;17,14170167862092
2022-02-01;18530;101863;481477;0;0;Tuesday;2;2022;17,15657639592461
2022-02-02;18708;103288;487033;0;0;Wednesday;2;2022;17,16573060819703
2022-02-03;18914;104561;492030;0;0;Thursday;2;2022;17,16776944500551
2022-02-04;19107;105893;496866;0;0;Friday;2;2022;17,18639166239797
2022-02-05;19274;85485;501823;0;0;Saturday;2;2022;17,18994869778078
2022-02-06;19464;86525;507051;0;0;Sunday;2;2022;17,20810597653622
2022-02-07;19644;109254;511888;0;0;Monday;2;2022;17,21977208420067
2022-02-08;19819;110588;516727;0;0;Tuesday;2;2022;17,23138572196060
2022-02-09;19992;111855;522060;0;0;Wednesday;2;2022;17,24545292568641
2022-02-10;20180;112916;526945;0;0;Thursday;2;2022;17,24424693109347
2022-02-11;20371;114095;531130;0;0;Friday;2;2022;17,23513116822520
2022-02-12;20544;92283;536218;0;0;Saturday;2;2022;17,24823361109412
2022-02-13;20726;93038;539771;0;0;Sunday;2;2022;17,24022363106169
2022-02-14;20873;117417;543709;0;0;Monday;2;2022;17,23618751304380
2022-02-15;21030;118519;548285;0;0;Tuesday;2;2022;17,23900007839731
2022-02-16;21203;119657;552432;0;0;Wednesday;2;2022;17,24964595836912
2022-02-17;21349;120775;557018;0;0;Thursday;2;2022;17,26073852228684
2022-02-18;21515;121819;560223;0;0;Friday;2;2022;17,24737831359896
2022-02-19;21654;98432;564440;0;0;Saturday;2;2022;17,25481977969564
2022-02-20;21807;99178;567590;0;0;Sunday;2;2022;17,24210616135739
2022-02-21;21945;125267;572468;0;0;Monday;2;2022;17,26961226405191
2022-02-22;22099;126118;576004;0;0;Tuesday;2;2022;17,26518217551398
2022-02-23;22241;127226;581141;0;0;Wednesday;2;2022;17,28705107007594
2022-02-24;22409;128287;584891;0;0;Thursday;2;2022;17,28866295081161
2022-02-25;22554;129283;588958;0;0;Friday;2;2022;17,29987008672683
2022-02-26;22696;104205;592203;0;0;Saturday;2;2022;17,29684287585826
2022-02-27;22823;104916;596210;0;0;Sunday;2;2022;17,30300881469015
2022-02-28;22972;132136;600243;0;0;Monday;2;2022;17,31408948861105
2022-03-01;23111;133146;604171;0;0;Tuesday;3;2022;17,33436890696560
2022-03-02;23233;134056;608016;0;0;Wednesday;3;2022;17,33309814702642
2022-03-03;23386;134837;610841;0;0;Thursday;3;2022;17,32245547956663
2022-03-04;23509;135806;614084;0;0;Friday;3;2022;17,31519965957840
2022-03-05;23643;109391;616989;0;0;Saturday;3;2022;17,32145933122954
2022-03-06;23747;110122;620785;0;0;Sunday;3;2022;17,32905263944019
2022-03-07;23880;138441;623498;0;0;Monday;3;2022;17,33129977435186
2022-03-08;23983;139386;626494;0;0;Tuesday;3;2022;17,33679744650696
2022-03-09;24090;140248;628967;0;0;Wednesday;3;2022;17,33869046925745
2022-03-10;24182;140976;631011;0;0;Thursday;3;2022;17,33947611477864
2022-03-11;24260;142141;634631;0;0;Friday;3;2022;17,36693819272977
2022-03-12;24360;114356;637414;0;0;Saturday;3;2022;17,37280476645970
2022-03-13;24461;115136;641229;0;0;Sunday;3;2022;17,39003990521445
2022-03-14;24582;144789;644879;0;0;Monday;3;2022;17,42122223341357
2022-03-15;24677;145530;647027;0;0;Tuesday;3;2022;17,41296842364103
2022-03-16;24772;146193;649517;0;0;Wednesday;3;2022;17,41659083541929
2022-03-17;24862;146870;652099;0;0;Thursday;3;2022;17,42156414557423
2022-03-18;24954;147599;654920;0;0;Friday;3;2022;17,43862324007608
2022-03-19;25037;118480;656717;0;0;Saturday;3;2022;17,44033874931910
2022-03-20;25103;119024;659644;0;0;Sunday;3;2022;17,44848160499219
2022-03-21;25205;149435;661514;0;0;Monday;3;2022;17,45529625752923
2022-03-22;25265;150257;664267;0;0;Tuesday;3;2022;17,46404409844960
2022-03-23;25360;150831;665312;0;0;Wednesday;3;2022;17,46261884647277
2022-03-24;25400;151681;668120;0;0;Thursday;3;2022;17,49337337965922
2022-03-25;25464;152173;669057;0;0;Friday;3;2022;17,48696647453700
2022-03-26;25507;122188;670786;0;0;Saturday;3;2022;17,48886900330694
2022-03-27;25570;122657;672493;0;0;Sunday;3;2022;17,49803143377887
2022-03-28;25622;153823;674367;0;0;Monday;3;2022;17,50734673948587
2022-03-29;25680;154389;675409;0;0;Tuesday;3;2022;17,50065537042553
2022-03-30;25731;154772;676612;0;0;Wednesday;3;2022;17,50415364651180
2022-03-31;25769;155294;677873;0;0;Thursday;3;2022;17,49516242533134
2022-04-01;25829;155664;679187;0;0;Friday;4;2022;17,50933581746817
2022-04-02;25861;124802;679250;0;0;Saturday;4;2022;17,50513956201142
2022-04-03;25869;124977;679888;0;0;Sunday;4;2022;17,49887762639504
2022-04-04;25902;156651;680794;0;0;Monday;4;2022;17,50381927600643
2022-04-05;25930;156898;680680;0;0;Tuesday;4;2022;17,49625794619062
2022-04-06;25936;157329;680896;0;0;Wednesday;4;2022;17,50338586093087
2022-04-07;25933;157620;681742;0;0;Thursday;4;2022;17,50282966463618
2022-04-08;25966;157849;681307;0;0;Friday;4;2022;17,50154656374574
2022-04-09;25954;126489;680718;0;0;Saturday;4;2022;17,49059654921170
2022-04-10;25946;126504;679844;0;0;Sunday;4;2022;17,47083204426648
2022-04-11;25941;158336;680232;0;0;Monday;4;2022;17,48693499838394
2022-04-12;25932;158740;681231;0;0;Tuesday;4;2022;17,50954017432970
2022-04-13;25937;159065;681707;0;0;Wednesday;4;2022;17,52710517179469
2022-04-14;25928;159133;681844;0;0;Thursday;4;2022;17,53128983281450
2022-04-15;25930;159183;681439;0;0;Friday;4;2022;17,53776254866113
2022-04-16;25903;127564;681215;0;0;Saturday;4;2022;17,54630852425656
2022-04-17;25884;127519;680404;0;0;Sunday;4;2022;17,54793711322295
2022-04-18;25849;159434;680423;0;0;Monday;4;2022;17,55786365273951
2022-04-19;25834;159523;679496;0;0;Tuesday;4;2022;17,57116232067535
2022-04-20;25781;159596;679415;0;0;Wednesday;4;2022;17,58563843607138
2022-04-21;25757;159790;679116;0;0;Thursday;4;2022;17,60229272441604
2022-04-22;25723;159731;678390;0;0;Friday;4;2022;17,60308106075314
2022-04-23;25693;127882;677239;0;0;Saturday;4;2022;17,61142708831751
2022-04-24;25636;127762;676065;0;0;Sunday;4;2022;17,61536486176778
2022-04-25;25586;159505;674161;0;0;Monday;4;2022;17,60749399690560
2022-04-26;25525;159270;672835;0;0;Tuesday;4;2022;17,60341339830509
2022-04-27;25482;159186;671497;0;0;Wednesday;4;2022;17,60557404081830
2022-04-28;25429;158929;669972;0;0;Thursday;4;2022;17,61323996540230
2022-04-29;25359;158933;668754;0;0;Friday;4;2022;17,63048315849187
2022-04-30;25288;127075;667399;0;0;Saturday;4;2022;17,64369841376013
2022-05-01;25216;126867;664553;0;0;Sunday;5;2022;17,63622074583751
2022-05-02;25121;158340;662598;0;0;Monday;5;2022;17,64723349597609
2022-05-03;25031;157987;660043;0;0;Tuesday;5;2022;17,64314597381480
2022-05-04;24941;157747;658975;0;0;Wednesday;5;2022;17,65714942269227
2022-05-05;24882;157451;656715;0;0;Thursday;5;2022;17,65261070755281
2022-05-06;24802;157048;653724;0;0;Friday;5;2022;17,64520179040868
2022-05-07;24697;125332;651884;0;0;Saturday;5;2022;17,65101729136670
2022-05-08;24620;124965;649026;0;0;Sunday;5;2022;17,64788652225220
2022-05-09;24516;155893;647197;0;0;Monday;5;2022;17,66353436884022
2022-05-10;24426;155243;644634;0;0;Tuesday;5;2022;17,65804417665526
2022-05-11;24339;154795;642205;0;0;Wednesday;5;2022;17,66820426990694
2022-05-12;24232;154355;640174;0;0;Thursday;5;2022;17,68306173975112
2022-05-13;24135;154005;637445;0;0;Friday;5;2022;17,68454516997130
2022-05-14;24030;122874;635157;0;0;Saturday;5;2022;17,69406266225602
2022-05-15;23930;122348;632030;0;0;Sunday;5;2022;17,69312694046871
2022-05-16;23817;152399;628800;0;0;Monday;5;2022;17,68676198778618
2022-05-17;23702;151612;624340;0;0;Tuesday;5;2022;17,66841226997347
2022-05-18;23558;151018;620708;0;0;Wednesday;5;2022;17,66414629737716
2022-05-19;23426;150549;617733;0;0;Thursday;5;2022;17,67309801339209
2022-05-20;23302;149932;614014;0;0;Friday;5;2022;17,67883972739758
2022-05-21;23157;119435;610539;0;0;Saturday;5;2022;17,67327479406155
2022-05-22;23030;118943;606552;0;0;Sunday;5;2022;17,67749924902637
2022-05-23;22875;147901;602360;0;0;Monday;5;2022;17,65833894660510
2022-05-24;22741;147313;597992;0;0;Tuesday;5;2022;17,67143414538993
2022-05-25;22561;146565;593947;0;0;Wednesday;5;2022;17,66773664685699
2022-05-26;22413;145709;590138;0;0;Thursday;5;2022;17,67148587243855
2022-05-27;22263;144957;587198;0;0;Friday;5;2022;17,68059738862640
2022-05-28;22141;115344;582368;0;0;Saturday;5;2022;17,67709303557593
2022-05-29;21963;114750;579135;0;0;Sunday;5;2022;17,69675854628801
2022-05-30;21818;142725;575446;0;0;Monday;5;2022;17,70482733172011
2022-05-31;21670;141812;570974;0;0;Tuesday;5;2022;17,71412414004811
2022-06-01;21489;141111;566555;0;0;Wednesday;6;2022;17,72722791069559
2022-06-02;21307;140087;562561;0;0;Thursday;6;2022;17,74143963980683
2022-06-03;21140;139249;558741;0;0;Friday;6;2022;17,75188771863878
2022-06-04;20984;110836;554726;0;0;Saturday;6;2022;17,78058366887431
2022-06-05;20798;110210;550051;0;0;Sunday;6;2022;17,77955272626072
2022-06-06;20625;136832;546408;0;0;Monday;6;2022;17,80016112252822
2022-06-07;20465;135860;541347;0;0;Tuesday;6;2022;17,79162276104839
2022-06-08;20286;134948;537153;0;0;Wednesday;6;2022;17,79154271503763
2022-06-09;20128;133812;531412;0;0;Thursday;6;2022;17,79175960371344
2022-06-10;19913;132663;526796;0;0;Friday;6;2022;17,78777790089113
2022-06-11;19745;105320;522017;0;0;Saturday;6;2022;17,79386064612859
2022-06-12;19558;104622;517783;0;0;Sunday;6;2022;17,80535944175468
2022-06-13;19385;129604;513071;0;0;Monday;6;2022;17,80215470782726
2022-06-14;19214;128576;508435;0;0;Tuesday;6;2022;17,81075232311283
2022-06-15;19031;127657;503358;0;0;Wednesday;6;2022;17,82208557239721
2022-06-16;18829;126581;498587;0;0;Thursday;6;2022;17,82806373158587
2022-06-17;18645;125570;494039;0;0;Friday;6;2022;17,82505189402637
2022-06-18;18477;99353;488075;0;0;Saturday;6;2022;17,81902896249269
2022-06-19;18261;98488;482555;0;0;Sunday;6;2022;17,81551239236697
2022-06-20;18058;122045;477784;0;0;Monday;6;2022;17,82570657409745
2022-06-21;17869;121097;473923;0;0;Tuesday;6;2022;17,84852973023041
2022-06-22;17701;120017;467360;0;0;Wednesday;6;2022;17,84752946012825
2022-06-23;17459;119005;462346;0;0;Thursday;6;2022;17,86724974831547
2022-06-24;17252;117720;456706;0;0;Friday;6;2022;17,86187427719462
2022-06-25;17045;93244;450952;0;0;Saturday;6;2022;17,86115978375674
2022-06-26;16831;92437;446113;0;0;Sunday;6;2022;17,86539189265239
2022-06-27;16648;114199;440287;0;0;Monday;6;2022;17,86609216884765
2022-06-28;16429;112969;435763;0;0;Tuesday;6;2022;17,87287562036354
2022-06-29;16254;111865;429700;0;0;Wednesday;6;2022;17,88622483377521
2022-06-30;16016;110900;424798;0;0;Thursday;6;2022;17,90169134134356
2022-07-01;15819;109471;419367;0;0;Friday;7;2022;17,91431630172114
2022-07-02;15606;86484;414090;0;0;Saturday;7;2022;17,90426111496814
2022-07-03;15417;85438;407866;0;0;Sunday;7;2022;17,90335402085252
2022-07-04;15186;105485;402286;0;0;Monday;7;2022;17,90482017667164
2022-07-05;14978;104382;397070;0;0;Tuesday;7;2022;17,91675295578780
2022-07-06;14775;102985;390854;0;0;Wednesday;7;2022;17,90609422793808
2022-07-07;14553;101853;385640;0;0;Thursday;7;2022;17,90431525466957
2022-07-08;14360;100430;380189;0;0;Friday;7;2022;17,91596741465368
2022-07-09;14148;79436;375016;0;0;Saturday;7;2022;17,93051986507174
2022-07-10;13944;78390;369500;0;0;Sunday;7;2022;17,93842990977848
2022-07-11;13732;96911;364480;0;0;Monday;7;2022;17,96027514962430
2022-07-12;13531;95350;359128;0;0;Tuesday;7;2022;17,94113350100351
2022-07-13;13343;94084;353261;0;0;Wednesday;7;2022;17,94843247733971
2022-07-14;13123;92840;347483;0;0;Thursday;7;2022;17,95275203154837
2022-07-15;12904;91421;341717;0;0;Friday;7;2022;17,94773468100865
2022-07-16;12692;72153;336004;0;0;Saturday;7;2022;17,94713452637773
2022-07-17;12482;71129;330414;0;0;Sunday;7;2022;17,95454020664957
2022-07-18;12268;87706;325785;0;0;Monday;7;2022;17,97167962179476
2022-07-19;12085;86410;320033;0;0;Tuesday;7;2022;17,97920320664640
2022-07-20;11866;85205;314660;0;0;Wednesday;7;2022;17,99072734769332
2022-07-21;11659;83991;309583;0;0;Thursday;7;2022;17,98643842124372
2022-07-22;11475;82608;303585;0;0;Friday;7;2022;17,98699148173466
2022-07-23;11251;65008;298179;0;0;Saturday;7;2022;17,99159805988042
2022-07-24;11048;63972;292940;0;0;Sunday;7;2022;17,99802886045202
2022-07-25;10851;78680;287435;0;0;Monday;7;2022;18,00832086024079
2022-07-26;10639;77321;281792;0;0;Tuesday;7;2022;18,01146527535761
2022-07-27;10429;76227;276212;0;0;Wednesday;7;2022;18,02413202594382
2022-07-28;10217;74895;270526;0;0;Thursday;7;2022;18,03177525610364
2022-07-29;10002;73539;265441;0;0;Friday;7;2022;18,02321703334036
2022-07-30;9818;57948;259454;0;0;Saturday;7;2022;18,03180774882357
2022-07-31;9592;56764;254124;0;0;Sunday;7;2022;18,01972522042911
2022-08-01;9401;69674;248464;0;0;Monday;8;2022;18,01836593765556
2022-08-02;9194;68467;242814;0;0;Tuesday;8;2022;18,02627027113715
2022-08-03;8978;67092;237512;0;0;Wednesday;8;2022;18,01823232881005
2022-08-04;8787;65787;232731;0;0;Thursday;8;2022;18,02209132281677
2022-08-05;8608;64461;227587;0;0;Friday;8;2022;18,02616170196653
2022-08-06;8417;50490;222144;0;0;Saturday;8;2022;18,02993609570206
2022-08-07;8214;49551;217381;0;0;Sunday;8;2022;18,02610298798887
2022-08-08;8039;60547;212483;0;0;Monday;8;2022;18,03710468268289
2022-08-09;7853;59389;207616;0;0;Tuesday;8;2022;18,04927602633922
2022-08-10;7668;58084;202749;0;0;Wednesday;8;2022;18,05036727851448
2022-08-11;7489;56743;197704;0;0;Thursday;8;2022;18,05964620368534
2022-08-12;7297;55530;192539;0;0;Friday;8;2022;18,05627515134237
2022-08-13;7111;43537;187201;0;0;Saturday;8;2022;18,06150075001771
2022-08-14;6909;42598;182514;0;0;Sunday;8;2022;18,07410135849257
2022-08-15;6733;51988;178094;0;0;Monday;8;2022;18,08155849181345
2022-08-16;6566;50893;173548;0;0;Tuesday;8;2022;18,08797240528196
2022-08-17;6397;49772;169432;0;0;Wednesday;8;2022;18,10637817853871
2022-08-18;6238;48574;164319;0;0;Thursday;8;2022;18,10388712216455
2022-08-19;6051;47483;160135;0;0;Friday;8;2022;18,11665296754025
2022-08-20;5893;37029;155905;0;0;Saturday;8;2022;18,12393478360854
2022-08-21;5734;36082;151329;0;0;Sunday;8;2022;18,12157077871475
2022-08-22;5566;43818;147719;0;0;Monday;8;2022;18,12586650390339
2022-08-23;5433;42729;142863;0;0;Tuesday;8;2022;18,12710523800592
2022-08-24;5255;41692;139415;0;0;Wednesday;8;2022;18,13873746869174
2022-08-25;5124;40633;135005;0;0;Thursday;8;2022;18,14784442753114
2022-08-26;4962;39601;131282;0;0;Friday;8;2022;18,13452593739596
2022-08-27;4827;30760;128128;0;0;Saturday;8;2022;18,15601017560959
2022-08-28;4704;29936;124162;0;0;Sunday;8;2022;18,13968099626512
2022-08-29;4562;36435;120504;0;0;Monday;8;2022;18,15155105793321
2022-08-30;4426;35364;117582;0;0;Tuesday;8;2022;18,14906344146656
2022-08-31;4319;34540;113690;0;0;Wednesday;8;2022;18,16475456905981
2022-09-01;4172;33425;110202;0;0;Thursday;9;2022;18,17372286235866
2022-09-02;4043;32639;106827;0;0;Friday;9;2022;18,19257639495078
2022-09-03;3914;25272;103517;0;0;Saturday;9;2022;18,19579559376642
2022-09-04;3792;24571;100432;0;0;Sunday;9;2022;18,17649678704131
2022-09-05;3681;29937;96814;0;0;Monday;9;2022;18,17917666747071
2022-09-06;3550;29022;94150;0;0;Tuesday;9;2022;18,18523603908997
2022-09-07;3452;28195;90886;0;0;Wednesday;9;2022;18,20241173692980
2022-09-08;3328;27518;87197;0;0;Thursday;9;2022;18,19569410093543
2022-09-09;3195;26574;84683;0;0;Friday;9;2022;18,19802934269648
2022-09-10;3103;20599;81657;0;0;Saturday;9;2022;18,19848248714070
2022-09-11;2993;19961;79427;0;0;Sunday;9;2022;18,21853180882218
2022-09-12;2907;24162;77395;0;0;Monday;9;2022;18,20730642542090
2022-09-13;2834;23483;74408;0;0;Tuesday;9;2022;18,22289697520166
2022-09-14;2723;22665;71554;0;0;Wednesday;9;2022;18,23946677555595
2022-09-15;2617;22046;68966;0;0;Thursday;9;2022;18,24332718696596
2022-09-16;2520;21263;65945;0;0;Friday;9;2022;18,25687909666702
2022-09-17;2408;16339;63598;0;0;Saturday;9;2022;18,26699048758892
2022-09-18;2320;15863;62288;0;0;Sunday;9;2022;18,26484629773719
2022-09-19;2272;19135;60643;0;0;Monday;9;2022;18,26289658178885
2022-09-20;2213;18575;58632;0;0;Tuesday;9;2022;18,24767138406687
2022-09-21;2142;18119;56969;0;0;Wednesday;9;2022;18,26848598728381
2022-09-22;2079;17436;55476;0;0;Thursday;9;2022;18,28645431924166
2022-09-23;2023;16766;54581;0;0;Friday;9;2022;18,30415786461539
2022-09-24;1988;12916;53357;0;0;Saturday;9;2022;18,30899708593685
2022-09-25;1943;12348;52245;0;0;Sunday;9;2022;18,30817945640287
2022-09-26;1902;14846;50836;0;0;Monday;9;2022;18,29664370174141
2022-09-27;1853;14542;49683;0;0;Tuesday;9;2022;18,29589961401917
2022-09-28;1811;14177;48253;0;0;Wednesday;9;2022;18,29182339314005
2022-09-29;1758;13712;46321;0;0;Thursday;9;2022;18,28316799747600
2022-09-30;1689;13311;46129;0;0;Friday;9;2022;18,29125099674430
2022-10-01;1682;10360;44793;0;0;Saturday;10;2022;18,29152472172007
2022-10-02;1632;10189;44402;0;0;Sunday;10;2022;18,30098694407675
2022-10-03;1618;12425;44070;0;0;Monday;10;2022;18,29823536636823
2022-10-04;1606;12193;44126;0;0;Tuesday;10;2022;18,32384224254341
2022-10-05;1605;11898;44208;0;0;Wednesday;10;2022;18,35469620627864
2022-10-06;1604;11647;43897;0;0;Thursday;10;2022;18,37469427030954
2022-10-07;1595;11314;43879;0;0;Friday;10;2022;18,37869234423165
2022-10-08;1591;8688;44488;0;0;Saturday;10;2022;18,39016420237829
2022-10-09;1612;8654;44990;0;0;Sunday;10;2022;18,38111830473013
2022-10-10;1630;10489;44798;0;0;Monday;10;2022;18,37277712825244
2022-10-11;1625;10405;45012;0;0;Tuesday;10;2022;18,37330983480191
2022-10-12;1634;10340;45740;0;0;Wednesday;10;2022;18,39521603340809
2022-10-13;1657;10326;47043;0;0;Thursday;10;2022;18,39798238195113
2022-10-14;1705;10327;46527;0;0;Friday;10;2022;18,41221676705917
2022-10-15;1685;8225;46464;1;0;Saturday;10;2022;18,41672151012073
2022-10-16;1682;8211;46276;1;0;Sunday;10;2022;18,41825260127789
2022-10-17;1674;10391;46836;1;0;Monday;10;2022;18,42524512047402
2022-10-18;1695;10526;47290;1;0;Tuesday;10;2022;18,42892184262350
2022-10-19;1712;10491;47088;1;0;Wednesday;10;2022;18,44846415985048
2022-10-20;1702;10538;48364;1;0;Thursday;10;2022;18,44025776811698
2022-10-21;1750;10693;49140;1;0;Friday;10;2022;18,44634983975176
2022-10-22;1776;8808;50536;1;0;Saturday;10;2022;18,45109511757255
2022-10-23;1825;8707;51298;1;0;Sunday;10;2022;18,45474354166324
2022-10-24;1855;10870;52319;1;0;Monday;10;2022;18,45333828852193
2022-10-25;1889;10822;53643;1;0;Tuesday;10;2022;18,46551311407935
2022-10-26;1937;10946;54504;1;0;Wednesday;10;2022;18,45574401594914
2022-10-27;1969;11077;56668;1;0;Thursday;10;2022;18,46828506393077
2022-10-28;2045;10997;57401;1;0;Friday;10;2022;18,45138697218203
2022-10-29;2073;9049;59441;1;0;Saturday;10;2022;18,47191797065915
2022-10-30;2146;9187;61295;1;0;Sunday;10;2022;18,48393859064890
2022-10-31;2211;11819;62983;1;0;Monday;10;2022;18,48945382877426
2022-11-01;2270;11995;64992;1;0;Tuesday;11;2022;18,47017409167467
2022-11-02;2346;12220;66649;1;0;Wednesday;11;2022;18,47431338435013
2022-11-03;2405;12523;69550;1;0;Thursday;11;2022;18,47192980989254
2022-11-04;2511;12755;72015;1;0;Friday;11;2022;18,48860705015607
2022-11-05;2597;10579;73888;1;0;Saturday;11;2022;18,47728055399354
2022-11-06;2666;10720;76774;1;0;Sunday;11;2022;18,46614926243613
2022-11-07;2772;13864;79008;1;0;Monday;11;2022;18,46890266891825
2022-11-08;2852;14292;80504;1;0;Tuesday;11;2022;18,47335098741479
2022-11-09;2905;14677;83715;1;0;Wednesday;11;2022;18,47207732784555
2022-11-10;3022;15166;86390;1;0;Thursday;11;2022;18,47523383404142
2022-11-11;3116;15564;88601;1;0;Friday;11;2022;18,47760338743225
2022-11-12;3197;12994;91533;1;0;Saturday;11;2022;18,47734692501973
2022-11-13;3302;13441;94932;1;0;Sunday;11;2022;18,47559465004235
2022-11-14;3426;17228;97693;1;0;Monday;11;2022;18,47902676399569
2022-11-15;3525;17932;101197;1;0;Tuesday;11;2022;18,49371919141258
2022-11-16;3649;18469;104612;1;0;Wednesday;11;2022;18,51735185272761
2022-11-17;3767;18847;107398;1;0;Thursday;11;2022;18,53254042761600
2022-11-18;3864;19620;111086;1;0;Friday;11;2022;18,53799734583226
2022-11-19;3994;16155;114454;1;0;Saturday;11;2022;18,53097942910748
2022-11-20;4118;16602;118086;1;0;Sunday;11;2022;18,54507297065979
2022-11-21;4246;21464;121076;1;0;Monday;11;2022;18,56469255286479
2022-11-22;4348;22273;124755;1;0;Tuesday;11;2022;18,56784628532527
2022-11-23;4479;22922;178516;1;0;Wednesday;11;2022;18,57094460264145
2022-11-24;4576;23742;184783;1;1;Thursday;11;2022;18,58837755066808
2022-11-25;4733;24510;190149;1;1;Friday;11;2022;18,59523342564991
2022-11-26;4870;20152;196563;1;1;Saturday;11;2022;18,62294364844278
